,path,heading,longitude,latitude,quarternion0,quarternion1,quarternion2,quarternion3,vel0,vel1,vel2,steering,throttle,brake,accel
1565,IMG/15395510-1490899619972506.jpeg,0.0,-2.135224,0.690024,0.0054659999999999995,0.01028,0.462525,-0.8865299999999999,8.376878,-12.595125999999999,-0.000817,0.064577,0.0,0.018311,0.014817819226600262
1566,IMG/15395510-1490899619985116.jpeg,0.0,-2.135224,0.690024,0.005697,0.009885,0.458408,-0.888669,8.491377,-12.519941000000001,0.019134,0.064577,0.0,0.018311,0.002045391324913985
1567,IMG/15395510-1490899619998202.jpeg,0.0,-2.135224,0.690024,0.005938000000000001,0.009202,0.454212,-0.890826,8.604855,-12.446112,0.023922,0.06632300000000001,0.0,0.018311,0.003805265497300793
1568,IMG/15395510-1490899620012776.jpeg,0.0,-2.135224,0.690024,0.006018,0.008764,0.44993299999999997,-0.892999,8.711367,-12.381191000000001,0.017601,0.064577,0.0,0.018311,0.008195247716627024
1569,IMG/15395510-1490899620025623.jpeg,0.0,-2.135224,0.690024,0.006296,0.008366,0.44560600000000006,-0.8951680000000001,8.795616,-12.337741000000001,0.005369,0.06632300000000001,0.0,0.018311,0.0135260810518293
1570,IMG/15395510-1490899620038278.jpeg,0.0,-2.135224,0.690024,0.006875,0.007731,0.436989,-0.899407,9.027314,-12.176853,-0.025426,0.064577,0.0,0.018311,0.008741269027496529
1571,IMG/15395510-1490899620057641.jpeg,0.0,-2.135223,0.6900229999999999,0.007698999999999999,0.006889,0.42826800000000004,-0.903593,9.248891,-12.021016,-0.055237,0.064577,0.0,0.018311,0.011605395762847706
1572,IMG/15395510-1490899620065405.jpeg,0.0,-2.135223,0.6900229999999999,0.008343000000000001,0.006155,0.423979,-0.9056129999999999,9.341412,-11.962034,-0.032858,0.064577,0.0,0.018311,0.010458478780165266
1573,IMG/15395510-1490899620078333.jpeg,0.0,-2.135223,0.6900229999999999,0.00905,0.0056359999999999995,0.41962700000000003,-0.907634,9.452814,-11.873572,-0.047214,0.064577,0.0,0.018311,0.00017806430690382735
1574,IMG/15395510-1490899620092310.jpeg,0.0,-2.135223,0.6900229999999999,0.009876000000000001,0.005077,0.415263,-0.909634,9.562951,-11.783013,-0.066437,0.062832,0.0,0.018311,-0.0009108979111375481
1575,IMG/15395510-1490899620105130.jpeg,0.0,-2.135223,0.6900229999999999,0.011012000000000001,0.004594,0.410926,-0.911591,9.673337,-11.689067999999999,-0.082652,0.061087,0.0,0.018311,-0.001998900468091841
1576,IMG/15395510-1490899620118315.jpeg,0.0,-2.135223,0.6900229999999999,0.012843,0.0037909999999999997,0.402487,-0.915327,9.865607,-11.535785,-0.053452,0.059341,0.0,0.018311,0.00847353771920907
1577,IMG/15395510-1490899620132340.jpeg,0.0,-2.135223,0.6900229999999999,0.014130000000000002,0.003461,0.39837,-0.9171100000000001,9.966443,-11.445274000000001,-0.063705,0.057596,0.0,0.018311,-0.0020391443510568014
1578,IMG/15395510-1490899620145278.jpeg,0.0,-2.135223,0.690022,0.01676,0.003953,0.390371,-0.9204969999999999,10.163494,-11.260814,-0.075035,0.057596,0.0,0.018311,-0.004907538416282942
1579,IMG/15395510-1490899620158372.jpeg,0.0,-2.135223,0.690022,0.017733000000000002,0.004621,0.3864,-0.922149,10.252286,-11.178488,-0.051753,0.057596,0.0,0.018311,-0.000656594820846533
1580,IMG/15395510-1490899620172499.jpeg,0.0,-2.135222,0.690022,0.018451,0.005212,0.382459,-0.923773,10.333938,-11.102345,-0.023171,0.057596,0.0,0.018311,-0.00010411420605980354
1581,IMG/15395510-1490899620185381.jpeg,0.0,-2.135222,0.690022,0.018914,0.005764,0.378579,-0.925358,10.420183999999999,-11.010207000000001,0.008948000000000001,0.057596,0.0,0.018311,-0.007636179326734598
1582,IMG/15395510-1490899620198299.jpeg,0.0,-2.135222,0.690022,0.019434,0.006059,0.374608,-0.92696,10.502182000000001,-10.922419999999999,0.035088999999999995,0.057596,0.0,0.018311,-0.006447070745267548
1583,IMG/15395510-1490899620211467.jpeg,0.0,-2.135222,0.690022,0.019761,0.006665000000000001,0.366686,-0.930111,10.662604,-10.744621,0.060223,0.057596,0.0,0.018311,-0.01320357946756441
1584,IMG/15395510-1490899620225221.jpeg,0.0,-2.135222,0.690022,0.0196,0.006515000000000001,0.362722,-0.9316690000000001,10.735721,-10.66667,0.069607,0.057596,0.0,0.018311,-0.0030734985977547286
1585,IMG/15395510-1490899620238553.jpeg,0.0,-2.135222,0.690022,0.018934,0.006055,0.354664,-0.934782,10.894581,-10.479246,0.053529999999999994,0.059341,0.0,0.018311,-0.015436782777976082
1586,IMG/15395510-1490899620253645.jpeg,0.0,-2.135222,0.690022,0.018362,0.006235,0.350546,-0.9363450000000001,10.974316,-10.381534,0.039623,0.059341,0.0,0.018311,-0.009225279131712914
1587,IMG/15395510-1490899620265161.jpeg,0.0,-2.135221,0.690022,0.01796,0.007065000000000001,0.346358,-0.9379040000000001,11.051736,-10.290627,0.020301,0.059341,0.0,0.018311,-0.00528872493798576
1588,IMG/15395510-1490899620278340.jpeg,0.0,-2.135221,0.690021,0.017478999999999998,0.00962,0.33798,-0.9409420000000001,11.20578,-10.094797,0.037885,0.059341,0.0,0.018311,-0.01662091732150396
1589,IMG/15395510-1490899620291644.jpeg,0.0,-2.135221,0.690021,0.017461,0.010654,0.333846,-0.942406,11.281311,-9.985933000000001,0.066234,0.059341,0.0,0.018311,-0.01559927155240208
1590,IMG/15395510-1490899620305242.jpeg,0.0,-2.135221,0.690021,0.016781,0.011589,0.325677,-0.945261,11.423706,-9.761616,0.13156199999999998,0.059341,0.0,0.018311,-0.03746878203822977
1591,IMG/15395510-1490899620318502.jpeg,0.0,-2.135221,0.690021,0.016244,0.011431,0.32166500000000003,-0.9466450000000001,11.480108999999999,-9.669782000000001,0.140802,0.059341,0.0,0.018311,-0.01602288566147579
1592,IMG/15395510-1490899620331477.jpeg,0.0,-2.135221,0.690021,0.015844,0.011155,0.31756,-0.94804,11.536967,-9.559958,0.149067,0.057596,0.0,0.018311,-0.026292487934369696
1593,IMG/15395510-1490899620345556.jpeg,0.0,-2.13522,0.690021,0.015018,0.011184,0.309338,-0.9507680000000001,11.65976,-9.345187,0.12093,0.057596,0.0,0.018311,-0.038503116235412416
1594,IMG/15395510-1490899620358756.jpeg,0.0,-2.13522,0.690021,0.014684000000000001,0.011363,0.305302,-0.952075,11.722495,-9.240996,0.1089,0.057596,0.0,0.018311,-0.015235421183100041
1595,IMG/15395510-1490899620371289.jpeg,0.0,-2.13522,0.690021,0.014650999999999999,0.011795,0.301249,-0.95336,11.793744,-9.138949,0.10019600000000001,0.055851,0.0,0.018311,-0.006186899345522773
1596,IMG/15395510-1490899620385253.jpeg,0.0,-2.13522,0.690021,0.01445,0.012254000000000001,0.293336,-0.955822,11.908998,-8.913511999999999,0.10304400000000001,0.055851,0.0,0.018311,-0.04281427622878313
1597,IMG/15395510-1490899620404374.jpeg,0.0,-2.13522,0.69002,0.014571,0.012114,0.28945,-0.9570059999999999,11.964412,-8.800839999999999,0.107478,0.055851,0.0,0.018311,-0.02212479094944446
